date,equity,cash,positions,blocked_exits
2026-05-19,144599.5298922835,119.52989228349179,1,0
2026-05-20,142079.5298922835,119.52989228349179,1,0
2026-05-21,143570.37997521547,182.37997521547368,1,0
2026-05-22,147672.37079200346,46.370792003464885,1,0
2026-05-25,143658.37079200346,46.370792003464885,1,0
2026-05-26,139644.37079200346,46.370792003464885,1,0
2026-05-27,135630.37079200346,46.370792003464885,1,0
2026-05-28,137414.37079200346,46.370792003464885,1,0
2026-05-29,133400.37079200346,46.370792003464885,1,0
2026-06-01,133081.1340392675,921.1340392674902,1,0
2026-06-02,129059.6838916315,44.68389163151733,1,0
2026-06-03,125252.68389163152,44.68389163151733,1,0
2026-06-04,130179.49314211955,865.4931421195506,1,0
2026-06-05,133764.92528549157,479.92528549155395,1,0
2026-06-08,126289.92528549155,479.92528549155395,1,0
2026-06-09,128359.92528549154,479.92528549155395,1,0
2026-06-10,123759.92528549157,479.92528549155395,1,0
2026-06-11,121114.92528549155,479.92528549155395,1,0
2026-06-12,124450.64418876356,354.6441887635592,1,0
2026-06-15,121096.31349885555,64.31349885555392,1,0
2026-06-16,125524.31349885555,64.31349885555392,1,0
2026-06-17,124417.31349885555,64.31349885555392,1,0
2026-06-18,123396.90253765754,273.90253765755915,1,0
2026-06-22,123396.90253765754,273.90253765755915,1,0
2026-06-23,124919.96046628157,683.9604662815691,1,0
2026-06-24,122824.73763923357,16.737639233571826,1,0
2026-06-25,118190.42573652558,131.4257365255762,1,0
2026-06-26,114878.1523400836,378.1523400836013,1,0
2026-06-29,113877.5387614916,603.5387614915962,1,0
2026-06-30,113703.5387614916,603.5387614915962,1,0
2026-07-01,125124.1174017176,537.1174017175945,1,0
2026-07-02,127529.3917666736,127529.3917666736,0,0
